seccion,municipio_clave,municipio,distrito_local,distrito_federal,tipo_seccion,tipo_codigo,centroide_lon,centroide_lat
3089,13,MOCORITO,6,3,MIXTA,3,-107.887251,25.121352
3090,13,MOCORITO,6,3,MIXTA,3,-107.858664,25.14593
3091,13,MOCORITO,6,3,MIXTA,3,-107.902983,25.09173
3092,13,MOCORITO,6,3,RURAL,4,-107.76143,25.101798
3093,13,MOCORITO,6,3,RURAL,4,-107.633709,25.099943
3094,13,MOCORITO,6,3,RURAL,4,-107.560313,25.090153
3095,13,MOCORITO,6,3,RURAL,4,-107.661465,25.105733
3096,13,MOCORITO,6,3,MIXTA,3,-107.731523,25.077235
3097,13,MOCORITO,6,3,MIXTA,3,-107.701312,25.098695
3098,13,MOCORITO,6,3,URBANA,2,-107.697925,25.085023
3099,13,MOCORITO,6,3,MIXTA,3,-107.689463,25.080842
3100,13,MOCORITO,6,3,URBANA,2,-107.698827,25.082272
3101,13,MOCORITO,6,3,URBANA,2,-107.705343,25.082757
3102,13,MOCORITO,6,3,URBANA,2,-107.704345,25.080521
3103,13,MOCORITO,6,3,URBANA,2,-107.699102,25.080377
3104,13,MOCORITO,6,3,URBANA,2,-107.696502,25.080203
3105,13,MOCORITO,6,3,MIXTA,3,-107.687418,25.063944
3106,13,MOCORITO,6,3,URBANA,2,-107.702269,25.07783
3107,13,MOCORITO,6,3,MIXTA,3,-107.710267,25.056227
3108,13,MOCORITO,6,3,URBANA,2,-107.842847,25.093017
3109,13,MOCORITO,6,3,MIXTA,3,-107.82403,25.096011
3111,13,MOCORITO,6,3,RURAL,4,-107.622706,25.043499
3113,13,MOCORITO,6,3,MIXTA,3,-107.894642,25.051408
3114,13,MOCORITO,6,3,URBANA,2,-107.897708,25.045142
3115,13,MOCORITO,6,3,MIXTA,3,-107.865047,25.052641
3116,13,MOCORITO,6,3,RURAL,4,-107.79632,25.026017
3117,13,MOCORITO,6,3,RURAL,4,-107.70356,25.011505
3119,13,MOCORITO,6,3,RURAL,4,-107.665217,25.021075
3120,13,MOCORITO,6,3,MIXTA,3,-107.735225,25.019732
3121,13,MOCORITO,6,3,MIXTA,3,-107.713807,24.974817
3122,13,MOCORITO,6,3,URBANA,2,-107.732564,24.991657
3123,13,MOCORITO,6,3,URBANA,2,-107.728346,24.988611
3124,13,MOCORITO,6,3,URBANA,2,-107.746757,24.950017
3125,13,MOCORITO,6,3,MIXTA,3,-107.749558,24.964298
3126,13,MOCORITO,6,3,URBANA,2,-107.748627,24.955477
3127,13,MOCORITO,6,3,MIXTA,3,-107.768222,24.976748
3128,13,MOCORITO,6,3,MIXTA,3,-107.726999,24.951009
3129,13,MOCORITO,6,3,MIXTA,3,-107.689392,24.948099
3130,13,MOCORITO,6,3,RURAL,4,-107.618684,24.981597
3131,14,ROSARIO,24,1,URBANA,2,-105.866167,22.995127
3132,14,ROSARIO,24,1,MIXTA,3,-105.874995,23.021785
3133,14,ROSARIO,24,1,URBANA,2,-105.858539,22.9969
3134,14,ROSARIO,24,1,MIXTA,3,-105.856653,23.001065
3135,14,ROSARIO,24,1,URBANA,2,-105.853871,22.997195
3136,14,ROSARIO,24,1,URBANA,2,-105.853819,22.995835
3137,14,ROSARIO,24,1,URBANA,2,-105.855983,22.993626
3138,14,ROSARIO,24,1,URBANA,2,-105.867043,22.987264
3139,14,ROSARIO,24,1,URBANA,2,-105.861535,22.988352
3140,14,ROSARIO,24,1,URBANA,2,-105.860706,22.984884
3141,14,ROSARIO,24,1,URBANA,2,-105.856914,22.990231
3142,14,ROSARIO,24,1,URBANA,2,-105.854603,22.992636
3143,14,ROSARIO,24,1,URBANA,2,-105.851724,22.993496
3144,14,ROSARIO,24,1,URBANA,2,-105.852535,22.990257
3145,14,ROSARIO,24,1,URBANA,2,-105.854594,22.989385
3146,14,ROSARIO,24,1,URBANA,2,-105.85565,22.987107
3147,14,ROSARIO,24,1,URBANA,2,-105.859518,22.983315
3148,14,ROSARIO,24,1,URBANA,2,-105.855947,22.98083
3149,14,ROSARIO,24,1,URBANA,2,-105.852924,22.984682
3150,14,ROSARIO,24,1,URBANA,2,-105.852016,22.987523
3151,14,ROSARIO,24,1,RURAL,4,-105.873292,23.220911
3152,14,ROSARIO,24,1,RURAL,4,-105.917931,23.267157
3154,14,ROSARIO,24,1,RURAL,4,-105.641796,23.110867
3155,14,ROSARIO,24,1,RURAL,4,-105.480297,23.048646
3158,14,ROSARIO,24,1,RURAL,4,-105.61221,23.046507
3159,14,ROSARIO,24,1,RURAL,4,-105.708404,23.069294
3161,14,ROSARIO,24,1,URBANA,2,-105.83943,23.07321
3162,14,ROSARIO,24,1,MIXTA,3,-105.847714,23.111694
3163,14,ROSARIO,24,1,MIXTA,3,-105.755644,23.176736
3164,14,ROSARIO,24,1,MIXTA,3,-105.881198,23.098028
3165,14,ROSARIO,24,1,RURAL,4,-105.939819,23.088733
3166,14,ROSARIO,24,1,RURAL,4,-105.983319,23.088838
3167,14,ROSARIO,24,1,RURAL,4,-106.012777,23.100737
3168,14,ROSARIO,24,1,RURAL,4,-106.034335,23.105331
3169,14,ROSARIO,24,1,RURAL,4,-106.087302,23.009001
3170,14,ROSARIO,24,1,RURAL,4,-106.137012,23.084767
3171,14,ROSARIO,24,1,RURAL,4,-106.228105,23.062765
3172,14,ROSARIO,24,1,RURAL,4,-106.183503,23.019524
3173,14,ROSARIO,24,1,RURAL,4,-106.02071,22.997743
3174,14,ROSARIO,24,1,RURAL,4,-105.998494,23.038657
3175,14,ROSARIO,24,1,RURAL,4,-105.966736,23.044144
3177,14,ROSARIO,24,1,MIXTA,3,-105.920057,23.02582
3178,14,ROSARIO,24,1,MIXTA,3,-105.950486,23.003207
3179,14,ROSARIO,24,1,RURAL,4,-105.826353,23.041686
3180,14,ROSARIO,24,1,RURAL,4,-105.793058,23.053261
3181,14,ROSARIO,24,1,RURAL,4,-105.768665,23.02375
3182,14,ROSARIO,24,1,RURAL,4,-105.715968,23.025745
3183,14,ROSARIO,24,1,RURAL,4,-105.635922,22.975831
3184,14,ROSARIO,24,1,RURAL,4,-105.566531,22.907278
3185,14,ROSARIO,24,1,RURAL,4,-105.720391,22.965928
3186,14,ROSARIO,24,1,RURAL,4,-105.813985,22.98883
3187,14,ROSARIO,24,1,RURAL,4,-105.887991,22.9734
3188,14,ROSARIO,24,1,RURAL,4,-105.934635,22.973498
3189,14,ROSARIO,24,1,RURAL,4,-105.956096,22.940986
3190,14,ROSARIO,24,1,RURAL,4,-106.15062,23.007044
3191,14,ROSARIO,24,1,RURAL,4,-106.14615,22.981048
3192,14,ROSARIO,24,1,RURAL,4,-105.933757,22.929544
3193,14,ROSARIO,24,1,RURAL,4,-105.916919,22.944991
3194,14,ROSARIO,24,1,RURAL,4,-105.862906,22.930618
3195,14,ROSARIO,24,1,RURAL,4,-105.832651,22.910335
3196,14,ROSARIO,24,1,RURAL,4,-105.790439,22.938412
3199,14,ROSARIO,24,1,RURAL,4,-105.879016,22.913494
3200,14,ROSARIO,24,1,RURAL,4,-105.894681,22.86123
3201,14,ROSARIO,24,1,MIXTA,3,-105.923202,22.918216
3202,14,ROSARIO,24,1,URBANA,2,-105.910967,22.917016
3203,14,ROSARIO,24,1,URBANA,2,-105.906913,22.913295
3204,14,ROSARIO,24,1,URBANA,2,-105.912972,22.909327
3205,14,ROSARIO,24,1,URBANA,2,-105.932948,22.905764
3206,14,ROSARIO,24,1,URBANA,2,-105.925786,22.887407
3207,14,ROSARIO,24,1,RURAL,4,-105.953461,22.905654
3208,14,ROSARIO,24,1,RURAL,4,-106.107544,22.930656
3209,14,ROSARIO,24,1,URBANA,2,-105.976003,22.894546
3210,14,ROSARIO,24,1,URBANA,2,-105.973173,22.894666
3211,14,ROSARIO,24,1,URBANA,2,-105.968959,22.89411
3212,14,ROSARIO,24,1,URBANA,2,-105.969122,22.891349
3213,14,ROSARIO,24,1,URBANA,2,-105.971967,22.889994
3214,14,ROSARIO,24,1,MIXTA,3,-106.01688,22.874859
3215,14,ROSARIO,24,1,URBANA,2,-105.978227,22.890143
3216,14,ROSARIO,24,1,MIXTA,3,-105.993227,22.835864
3217,14,ROSARIO,24,1,URBANA,2,-105.951563,22.884586
3218,14,ROSARIO,24,1,URBANA,2,-105.938085,22.857352
3219,14,ROSARIO,24,1,URBANA,2,-105.952238,22.849557
3220,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.092714,25.480026
3221,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.092019,25.47389
3222,15,SALVADOR ALVARADO,9,3,MIXTA,3,-108.06744,25.496576
3223,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.078932,25.475503
3224,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.073423,25.480295
3225,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.066703,25.471367
3226,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.06783,25.470039
3227,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.067488,25.468515
3228,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.071285,25.471929
3229,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.073403,25.474571
3230,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.075043,25.473665
3231,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.081777,25.473426
3232,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.078911,25.471342
3233,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.075904,25.470771
3234,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.073692,25.469214
3235,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.070679,25.468336
3236,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.068081,25.467154
3237,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.067192,25.464761
3238,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.064873,25.463535
3239,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.060327,25.462194
3241,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.083229,25.471165
3242,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.077603,25.467632
3243,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.075282,25.467363
3244,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.073668,25.466612
3245,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.071277,25.465517
3246,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.072609,25.464057
3247,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.075796,25.465545
3248,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.080405,25.467562
3249,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.085015,25.47012
3250,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.085891,25.46814
3251,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.08124,25.465999
3252,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.079197,25.465046
3253,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.077183,25.46311
3254,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.074796,25.461973
3255,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.072817,25.461051
3256,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.069567,25.460545
3257,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.064033,25.458179
3258,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.067407,25.458185
3259,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.070769,25.458936
3260,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.080077,25.463426
3262,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.082921,25.464756
3263,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.094464,25.468816
3265,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.084355,25.462445
3267,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.081701,25.460977
3268,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.079096,25.459867
3269,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.075899,25.458348
3270,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.072697,25.457016
3271,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.070465,25.455763
3272,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.069164,25.4545
3273,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.067699,25.453684
3274,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.068672,25.449836
3275,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.061697,25.45441
3276,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.059987,25.449464
3277,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.056448,25.447091
3278,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.058735,25.444982
3279,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.060554,25.442422
3280,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.062254,25.444172
3281,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.062731,25.446166
3282,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.064413,25.447942
3283,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.067177,25.447511
3284,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.066749,25.445246
3285,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.066081,25.443038
3286,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.063697,25.441789
3287,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.054628,25.43492
3288,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.074749,25.451451
3289,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.077093,25.454805
3290,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.079074,25.455695
3291,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.080559,25.457445
3292,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.081517,25.455801
3293,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.083048,25.457558
3294,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.085049,25.458485
3295,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.087589,25.459726
3296,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.09036,25.461832
3297,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.092843,25.461225
3298,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.091054,25.459595
3299,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.090157,25.456898
3300,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.087662,25.456408
3301,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.084995,25.455419
3302,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.082022,25.453987
3303,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.079628,25.452176
3304,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.075382,25.446834
3305,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.07095,25.447412
3306,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.069598,25.443056
3307,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.074691,25.433722
3308,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.070607,25.440333
3309,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.07204,25.443433
3310,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.082896,25.452341
3311,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.087266,25.454341
3312,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.093367,25.454669
3313,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.095489,25.454934
3314,15,SALVADOR ALVARADO,9,3,MIXTA,3,-108.102596,25.460788
3315,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.092319,25.452602
3316,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.089567,25.452832
3317,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.087976,25.452103
3318,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.08638,25.451375
3319,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.085378,25.449647
3320,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.080899,25.449336
3321,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.074412,25.443597
3322,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.072768,25.440473
3323,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.089461,25.450213
3324,15,SALVADOR ALVARADO,9,3,MIXTA,3,-108.091444,25.445679
3325,15,SALVADOR ALVARADO,9,3,RURAL,4,-108.182492,25.582732
3326,15,SALVADOR ALVARADO,9,3,RURAL,4,-108.149809,25.611323
3327,15,SALVADOR ALVARADO,9,3,RURAL,4,-108.116588,25.602556
3328,15,SALVADOR ALVARADO,9,3,RURAL,4,-108.148883,25.579403
3329,15,SALVADOR ALVARADO,9,3,MIXTA,3,-108.012071,25.520217
3330,15,SALVADOR ALVARADO,9,3,MIXTA,3,-108.068985,25.596454
3331,15,SALVADOR ALVARADO,9,3,RURAL,4,-108.096041,25.553659
3332,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.174054,25.559459
3333,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.193049,25.547106
3334,15,SALVADOR ALVARADO,9,3,RURAL,4,-108.161899,25.517252
3335,15,SALVADOR ALVARADO,9,3,RURAL,4,-108.124383,25.534606
3336,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.16854,25.48705
3337,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.164891,25.487706
3338,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.162304,25.48376
3339,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.16022,25.482429
3340,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.157526,25.482298
3341,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.154669,25.479173
3342,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.152962,25.475479
3343,15,SALVADOR ALVARADO,9,3,MIXTA,3,-108.147862,25.481149
3344,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.161271,25.477615
3345,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.163586,25.478042
3346,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.165839,25.481544
3347,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.169469,25.480731
3348,15,SALVADOR ALVARADO,9,3,MIXTA,3,-108.17941,25.477776
3349,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.166349,25.478535
3350,15,SALVADOR ALVARADO,9,3,RURAL,4,-108.259752,25.413182
3351,15,SALVADOR ALVARADO,9,3,MIXTA,3,-108.195913,25.455053
3352,15,SALVADOR ALVARADO,9,3,MIXTA,3,-108.175766,25.438987
3353,15,SALVADOR ALVARADO,9,3,MIXTA,3,-108.128884,25.456706
3354,15,SALVADOR ALVARADO,9,3,URBANA,2,-108.130441,25.435058
3355,15,SALVADOR ALVARADO,9,3,RURAL,4,-108.028687,25.459133
3356,15,SALVADOR ALVARADO,9,3,RURAL,4,-108.037454,25.412141
3357,15,SALVADOR ALVARADO,9,3,RURAL,4,-108.220547,25.416357
3358,15,SALVADOR ALVARADO,9,3,RURAL,4,-108.288349,25.408308
3359,15,SALVADOR ALVARADO,9,3,RURAL,4,-108.027788,25.372193
3360,15,SALVADOR ALVARADO,9,3,RURAL,4,-107.962145,25.380325
3361,15,SALVADOR ALVARADO,9,3,RURAL,4,-107.964501,25.314659
3362,15,SALVADOR ALVARADO,9,3,RURAL,4,-107.996902,25.346528
3363,15,SALVADOR ALVARADO,9,3,RURAL,4,-108.022581,25.292724
3365,15,SALVADOR ALVARADO,9,3,RURAL,4,-107.932,25.293319
3366,15,SALVADOR ALVARADO,9,3,RURAL,4,-107.889784,25.233766
3367,15,SALVADOR ALVARADO,9,3,RURAL,4,-107.947292,25.23219
3368,15,SALVADOR ALVARADO,9,3,RURAL,4,-107.969118,25.230302
3370,16,SAN IGNACIO,19,6,MIXTA,3,-106.422466,23.91957
3371,16,SAN IGNACIO,19,6,MIXTA,3,-106.471237,23.969976
3372,16,SAN IGNACIO,19,6,MIXTA,3,-106.30031,23.974722
3373,16,SAN IGNACIO,19,6,URBANA,2,-106.423214,23.945336
3374,16,SAN IGNACIO,19,6,URBANA,2,-106.417314,23.944365
3379,16,SAN IGNACIO,19,6,RURAL,4,-106.087255,24.075006
3382,16,SAN IGNACIO,19,6,RURAL,4,-106.611312,24.099588
3383,16,SAN IGNACIO,19,6,RURAL,4,-106.568124,24.024472
3384,16,SAN IGNACIO,19,6,RURAL,4,-106.498413,24.104647
3385,16,SAN IGNACIO,19,6,RURAL,4,-106.2988,24.222298
3387,16,SAN IGNACIO,19,6,RURAL,4,-106.088334,23.88108
3392,16,SAN IGNACIO,19,6,RURAL,4,-106.642467,23.965406
3393,16,SAN IGNACIO,19,6,RURAL,4,-106.581197,23.969016
3394,16,SAN IGNACIO,19,6,RURAL,4,-106.500791,23.920053
3395,16,SAN IGNACIO,19,6,RURAL,4,-106.388525,23.925744
3396,16,SAN IGNACIO,19,6,RURAL,4,-106.248039,23.821604
3397,16,SAN IGNACIO,19,6,RURAL,4,-106.371479,23.880989
3398,16,SAN IGNACIO,19,6,RURAL,4,-106.50953,23.883411
3399,16,SAN IGNACIO,19,6,RURAL,4,-106.58523,23.880091
3400,16,SAN IGNACIO,19,6,RURAL,4,-106.67578,23.866775
3401,16,SAN IGNACIO,19,6,MIXTA,3,-106.689641,23.817966
3402,16,SAN IGNACIO,19,6,MIXTA,3,-106.638364,23.805355
3403,16,SAN IGNACIO,19,6,URBANA,2,-106.661236,23.830885
3404,16,SAN IGNACIO,19,6,RURAL,4,-106.622721,23.853322
3405,16,SAN IGNACIO,19,6,RURAL,4,-106.51076,23.82603
3406,16,SAN IGNACIO,19,6,RURAL,4,-106.390756,23.798892
3407,16,SAN IGNACIO,19,6,RURAL,4,-106.309735,23.698576
3408,16,SAN IGNACIO,19,6,RURAL,4,-106.506348,23.777232
3409,16,SAN IGNACIO,19,6,MIXTA,3,-106.590077,23.67075
3410,16,SAN IGNACIO,19,6,MIXTA,3,-106.612582,23.76086
3411,16,SAN IGNACIO,19,6,RURAL,4,-106.682437,23.723488
3412,16,SAN IGNACIO,19,6,URBANA,2,-106.796416,23.703001
3413,16,SAN IGNACIO,19,6,URBANA,2,-106.784452,23.723722
3414,16,SAN IGNACIO,19,6,URBANA,2,-106.781594,23.726842
3415,16,SAN IGNACIO,19,6,URBANA,2,-106.776468,23.725939
3416,16,SAN IGNACIO,19,6,MIXTA,3,-106.763495,23.709756
3417,16,SAN IGNACIO,19,6,RURAL,4,-106.797681,23.655628
3418,16,SAN IGNACIO,19,6,RURAL,4,-106.663555,23.585708
3419,16,SAN IGNACIO,19,6,RURAL,4,-106.528042,23.732356
3420,17,SINALOA,6,3,URBANA,2,-108.220799,25.829711
3421,17,SINALOA,6,3,URBANA,2,-108.217775,25.824791
3422,17,SINALOA,6,3,URBANA,2,-108.221092,25.825074
3423,17,SINALOA,6,3,URBANA,2,-108.224366,25.825101
3424,17,SINALOA,6,3,URBANA,2,-108.225018,25.818501
3425,17,SINALOA,6,3,URBANA,2,-108.229632,25.821097
3426,17,SINALOA,6,3,RURAL,4,-108.278618,26.183558
3427,17,SINALOA,6,3,RURAL,4,-107.975234,26.359448
3429,17,SINALOA,6,3,RURAL,4,-108.091584,26.233468
3430,17,SINALOA,6,3,RURAL,4,-108.457495,26.053444
3431,17,SINALOA,6,3,RURAL,4,-108.415194,25.995408
3432,17,SINALOA,6,3,RURAL,4,-108.345283,26.053818
3433,17,SINALOA,6,3,RURAL,4,-108.215367,26.105516
3434,17,SINALOA,6,3,RURAL,4,-108.117657,26.132046
3435,17,SINALOA,6,3,RURAL,4,-108.113244,26.085889
3436,17,SINALOA,6,3,RURAL,4,-107.875246,26.102715
3439,17,SINALOA,6,3,RURAL,4,-107.637954,26.036545
3441,17,SINALOA,6,3,RURAL,4,-108.004174,26.055267
3446,17,SINALOA,6,3,RURAL,4,-108.377577,25.984489
3447,17,SINALOA,6,3,RURAL,4,-108.394401,25.965067
3448,17,SINALOA,6,3,RURAL,4,-108.5565,26.071971
3450,17,SINALOA,6,3,RURAL,4,-108.55695,25.966421
3451,17,SINALOA,6,3,URBANA,2,-108.420511,25.945472
3452,17,SINALOA,6,3,MIXTA,3,-108.437742,25.964609
3453,17,SINALOA,6,3,RURAL,4,-108.3688,25.94059
3455,17,SINALOA,6,3,RURAL,4,-108.272821,26.023704
3456,17,SINALOA,6,3,RURAL,4,-108.169381,26.018192
3459,17,SINALOA,6,3,RURAL,4,-108.004465,25.959969
3461,17,SINALOA,6,3,RURAL,4,-107.690068,25.84253
3464,17,SINALOA,6,3,RURAL,4,-107.746079,25.77363
3465,17,SINALOA,6,3,RURAL,4,-107.784385,25.805472
3466,17,SINALOA,6,3,RURAL,4,-107.790377,25.871846
3467,17,SINALOA,6,3,RURAL,4,-107.869568,25.855107
3468,17,SINALOA,6,3,RURAL,4,-107.75794,25.961253
3469,17,SINALOA,6,3,RURAL,4,-107.938198,25.838268
3470,17,SINALOA,6,3,RURAL,4,-107.957556,25.799977
3471,17,SINALOA,6,3,RURAL,4,-107.974646,25.899942
3472,17,SINALOA,6,3,RURAL,4,-108.053411,25.936555
3473,17,SINALOA,6,3,RURAL,4,-108.086237,25.879729
3474,17,SINALOA,6,3,RURAL,4,-108.141241,25.938605
3475,17,SINALOA,6,3,RURAL,4,-108.201812,25.899069
3476,17,SINALOA,6,3,MIXTA,3,-108.284587,25.953692
3478,17,SINALOA,6,3,URBANA,2,-108.396947,25.941776
3479,17,SINALOA,6,3,URBANA,2,-108.393829,25.939045
3480,17,SINALOA,6,3,URBANA,2,-108.390617,25.938622
3481,17,SINALOA,6,3,URBANA,2,-108.395986,25.931173
3482,17,SINALOA,6,3,URBANA,2,-108.401449,25.934313
3483,17,SINALOA,6,3,RURAL,4,-108.444627,25.929664
3484,17,SINALOA,6,3,RURAL,4,-108.438877,25.925109
3485,17,SINALOA,6,3,RURAL,4,-108.42478,25.871726
3486,17,SINALOA,6,3,RURAL,4,-108.2754,25.890595
3487,17,SINALOA,6,3,RURAL,4,-108.288652,25.921776
3488,17,SINALOA,6,3,URBANA,2,-108.14381,25.874438
3489,17,SINALOA,6,3,URBANA,2,-108.156335,25.861158
3490,17,SINALOA,6,3,URBANA,2,-108.156771,25.867936
3491,17,SINALOA,6,3,RURAL,4,-108.139132,25.848165
3492,17,SINALOA,6,3,RURAL,4,-108.053089,25.872671
3493,17,SINALOA,6,3,RURAL,4,-107.827586,25.824444
3494,17,SINALOA,6,3,RURAL,4,-107.778964,25.763374
3496,17,SINALOA,6,3,RURAL,4,-107.839724,25.771233
3497,17,SINALOA,6,3,RURAL,4,-107.907868,25.756837
3498,17,SINALOA,6,3,RURAL,4,-108.020971,25.847172
3499,17,SINALOA,6,3,RURAL,4,-108.075172,25.826642
3500,17,SINALOA,6,3,RURAL,4,-108.114206,25.827778
3501,17,SINALOA,6,3,RURAL,4,-108.1201,25.864296
3502,17,SINALOA,6,3,RURAL,4,-108.127903,25.850625
3503,17,SINALOA,6,3,RURAL,4,-108.175919,25.855366
3504,17,SINALOA,6,3,RURAL,4,-108.202159,25.866956
3505,17,SINALOA,6,3,RURAL,4,-108.362699,25.910287
3506,17,SINALOA,6,3,RURAL,4,-108.359343,25.883148
3507,17,SINALOA,6,3,RURAL,4,-108.367308,25.845623
3508,17,SINALOA,6,3,RURAL,4,-108.409498,25.808932
3509,17,SINALOA,6,3,RURAL,4,-108.43955,25.824458
3510,17,SINALOA,6,3,RURAL,4,-108.511328,25.89012
3511,17,SINALOA,6,3,RURAL,4,-108.629205,25.855578
3512,17,SINALOA,6,3,RURAL,4,-108.569012,25.857772
3513,20,JUAN JOSE RIOS,6,3,RURAL,4,-108.743074,25.833507
